node21_img_id,original_image_name,found_path
c1462,c1462,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1462.mha
c1463,c1463,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1463.mha
c1468,c1468,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1468.mha
c1471,c1471,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1471.mha
c1472,c1472,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1472.mha
c1476,c1476,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1476.mha
c1484,c1484,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1484.mha
c1485,c1485,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1485.mha
c1486,c1486,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1486.mha
c1489,c1489,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1489.mha
c1490,c1490,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1490.mha
c1493,c1493,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1493.mha
c1496,c1496,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1496.mha
c1499,c1499,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1499.mha
c1506,c1506,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1506.mha
c1510,c1510,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1510.mha
c1523,c1523,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1523.mha
c1524,c1524,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1524.mha
c1526,c1526,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1526.mha
c1539,c1539,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1539.mha
c1540,c1540,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1540.mha
c1555,c1555,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1555.mha
c1561,c1561,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1561.mha
c1562,c1562,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1562.mha
c1564,c1564,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1564.mha
c1568,c1568,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1568.mha
c1572,c1572,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1572.mha
c1585,c1585,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1585.mha
c1589,c1589,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1589.mha
c1592,c1592,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1592.mha
c1600,c1600,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1600.mha
c1603,c1603,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1603.mha
c1605,c1605,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1605.mha
c1607,c1607,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1607.mha
c1610,c1610,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1610.mha
c1618,c1618,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1618.mha
c1622,c1622,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1622.mha
c1623,c1623,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1623.mha
c1630,c1630,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1630.mha
c1639,c1639,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1639.mha
c1640,c1640,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1640.mha
c1641,c1641,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1641.mha
c1642,c1642,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1642.mha
c1645,c1645,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1645.mha
c1649,c1649,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1649.mha
c1650,c1650,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1650.mha
c1651,c1651,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1651.mha
c1654,c1654,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1654.mha
c1656,c1656,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1656.mha
c1663,c1663,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1663.mha
c1664,c1664,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1664.mha
c1668,c1668,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1668.mha
c1677,c1677,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1677.mha
c1678,c1678,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1678.mha
c1682,c1682,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1682.mha
c1685,c1685,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1685.mha
c1686,c1686,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1686.mha
c1688,c1688,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1688.mha
c1689,c1689,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1689.mha
c1691,c1691,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1691.mha
c1694,c1694,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1694.mha
c1696,c1696,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1696.mha
c1700,c1700,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1700.mha
c1704,c1704,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1704.mha
c1708,c1708,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1708.mha
c1709,c1709,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1709.mha
c1714,c1714,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1714.mha
c1721,c1721,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1721.mha
c1726,c1726,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1726.mha
c1731,c1731,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1731.mha
c1733,c1733,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1733.mha
c1736,c1736,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1736.mha
c1737,c1737,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1737.mha
c1739,c1739,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1739.mha
c1753,c1753,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1753.mha
c1762,c1762,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1762.mha
c1766,c1766,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1766.mha
c1776,c1776,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1776.mha
c1778,c1778,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1778.mha
c1783,c1783,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1783.mha
c1786,c1786,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1786.mha
c1787,c1787,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1787.mha
c1790,c1790,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1790.mha
c1791,c1791,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1791.mha
c1792,c1792,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1792.mha
c1796,c1796,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1796.mha
c1798,c1798,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1798.mha
c1800,c1800,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1800.mha
c1801,c1801,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1801.mha
c1806,c1806,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1806.mha
c1807,c1807,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1807.mha
c1808,c1808,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1808.mha
c1811,c1811,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1811.mha
c1817,c1817,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1817.mha
c1820,c1820,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1820.mha
c1829,c1829,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1829.mha
c1833,c1833,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1833.mha
c1849,c1849,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1849.mha
c1851,c1851,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1851.mha
c1853,c1853,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1853.mha
c1854,c1854,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1854.mha
c1859,c1859,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1859.mha
c1863,c1863,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1863.mha
c1867,c1867,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1867.mha
c1872,c1872,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1872.mha
c1877,c1877,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1877.mha
c1879,c1879,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1879.mha
c1881,c1881,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1881.mha
c1896,c1896,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1896.mha
c1900,c1900,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1900.mha
c1903,c1903,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1903.mha
c1913,c1913,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1913.mha
c1930,c1930,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1930.mha
c1931,c1931,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1931.mha
c1932,c1932,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1932.mha
c1935,c1935,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1935.mha
c1936,c1936,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1936.mha
c1940,c1940,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1940.mha
c1946,c1946,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1946.mha
c1948,c1948,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1948.mha
c1951,c1951,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1951.mha
c1953,c1953,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1953.mha
c1954,c1954,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1954.mha
c1956,c1956,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1956.mha
c1957,c1957,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1957.mha
c1959,c1959,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1959.mha
c1961,c1961,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1961.mha
c1962,c1962,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1962.mha
c1963,c1963,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1963.mha
c1973,c1973,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1973.mha
c1977,c1977,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1977.mha
c1981,c1981,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1981.mha
c1983,c1983,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1983.mha
c1984,c1984,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1984.mha
c1993,c1993,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1993.mha
c1994,c1994,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1994.mha
c2003,c2003,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2003.mha
c2007,c2007,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2007.mha
c2010,c2010,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2010.mha
c2015,c2015,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2015.mha
c2023,c2023,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2023.mha
c2025,c2025,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2025.mha
c2032,c2032,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2032.mha
c2034,c2034,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2034.mha
c2038,c2038,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2038.mha
c2041,c2041,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2041.mha
c2045,c2045,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2045.mha
c2059,c2059,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2059.mha
c2073,c2073,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2073.mha
c2074,c2074,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2074.mha
c2076,c2076,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2076.mha
c2079,c2079,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2079.mha
c2080,c2080,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2080.mha
c2083,c2083,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2083.mha
c2085,c2085,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2085.mha
c2092,c2092,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2092.mha
c2094,c2094,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2094.mha
c2095,c2095,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2095.mha
c2100,c2100,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2100.mha
c2109,c2109,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2109.mha
c2119,c2119,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2119.mha
c2121,c2121,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2121.mha
c2126,c2126,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2126.mha
c2127,c2127,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2127.mha
c2130,c2130,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2130.mha
c2132,c2132,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2132.mha
c2133,c2133,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2133.mha
c2135,c2135,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2135.mha
c2143,c2143,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2143.mha
c2144,c2144,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2144.mha
c2147,c2147,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2147.mha
c2148,c2148,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2148.mha
c2150,c2150,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2150.mha
c2151,c2151,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2151.mha
c2154,c2154,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2154.mha
c2156,c2156,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2156.mha
c2157,c2157,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2157.mha
c2159,c2159,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2159.mha
c2163,c2163,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2163.mha
c2168,c2168,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2168.mha
c2169,c2169,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2169.mha
c2170,c2170,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2170.mha
c2173,c2173,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2173.mha
c2185,c2185,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2185.mha
c2190,c2190,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2190.mha
c2194,c2194,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2194.mha
c2198,c2198,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2198.mha
c2199,c2199,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2199.mha
c2201,c2201,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2201.mha
c2203,c2203,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2203.mha
c2206,c2206,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2206.mha
c2207,c2207,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2207.mha
c2213,c2213,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2213.mha
c2215,c2215,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2215.mha
c2216,c2216,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2216.mha
c2217,c2217,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2217.mha
c2220,c2220,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2220.mha
c2226,c2226,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2226.mha
c2229,c2229,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2229.mha
c2230,c2230,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2230.mha
c2233,c2233,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2233.mha
c2234,c2234,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2234.mha
c2235,c2235,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2235.mha
c2238,c2238,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2238.mha
c2242,c2242,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2242.mha
c2244,c2244,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2244.mha
c2250,c2250,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2250.mha
c2251,c2251,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2251.mha
c2256,c2256,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2256.mha
c2258,c2258,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2258.mha
c2263,c2263,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2263.mha
c2268,c2268,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2268.mha
c2277,c2277,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2277.mha
c2286,c2286,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2286.mha
c2288,c2288,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2288.mha
c2294,c2294,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2294.mha
c2298,c2298,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2298.mha
c2299,c2299,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2299.mha
c2304,c2304,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2304.mha
c2316,c2316,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2316.mha
c2324,c2324,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2324.mha
c2328,c2328,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2328.mha
c2332,c2332,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2332.mha
c2336,c2336,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2336.mha
c2338,c2338,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2338.mha
c2341,c2341,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2341.mha
c2345,c2345,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2345.mha
c2348,c2348,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2348.mha
c2350,c2350,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2350.mha
c2351,c2351,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2351.mha
c2360,c2360,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2360.mha
c2372,c2372,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2372.mha
c2376,c2376,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2376.mha
c2377,c2377,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2377.mha
c2379,c2379,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2379.mha
c2384,c2384,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2384.mha
c2385,c2385,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2385.mha
c2387,c2387,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2387.mha
c2393,c2393,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2393.mha
c2398,c2398,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2398.mha
c2405,c2405,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2405.mha
c2406,c2406,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2406.mha
c2409,c2409,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2409.mha
c2412,c2412,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2412.mha
c2421,c2421,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2421.mha
c2429,c2429,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2429.mha
c2432,c2432,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2432.mha
c2436,c2436,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2436.mha
c2440,c2440,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2440.mha
c2445,c2445,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2445.mha
c2446,c2446,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2446.mha
c2448,c2448,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2448.mha
c2449,c2449,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2449.mha
c2451,c2451,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2451.mha
c2453,c2453,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2453.mha
c2454,c2454,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2454.mha
c2455,c2455,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2455.mha
c2458,c2458,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2458.mha
c2459,c2459,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2459.mha
c2462,c2462,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2462.mha
c2464,c2464,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2464.mha
c2465,c2465,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2465.mha
c2472,c2472,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2472.mha
c2473,c2473,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2473.mha
c2474,c2474,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2474.mha
c2477,c2477,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2477.mha
c2478,c2478,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2478.mha
c2479,c2479,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2479.mha
c2481,c2481,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2481.mha
c2482,c2482,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2482.mha
c2485,c2485,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2485.mha
c2486,c2486,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2486.mha
c2491,c2491,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2491.mha
c2492,c2492,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2492.mha
c2495,c2495,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2495.mha
c2496,c2496,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2496.mha
c2497,c2497,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2497.mha
c2498,c2498,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2498.mha
c2499,c2499,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2499.mha
c2511,c2511,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2511.mha
c2519,c2519,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2519.mha
c2520,c2520,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2520.mha
c2521,c2521,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2521.mha
c2529,c2529,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2529.mha
c2530,c2530,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2530.mha
c2531,c2531,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2531.mha
c2537,c2537,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2537.mha
c2538,c2538,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2538.mha
c2540,c2540,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2540.mha
c2541,c2541,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2541.mha
c2542,c2542,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2542.mha
c2543,c2543,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2543.mha
c2544,c2544,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2544.mha
c2547,c2547,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2547.mha
c2549,c2549,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2549.mha
c2553,c2553,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2553.mha
c2554,c2554,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2554.mha
c2559,c2559,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2559.mha
c2560,c2560,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2560.mha
c2561,c2561,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2561.mha
c2566,c2566,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2566.mha
c2567,c2567,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2567.mha
c2568,c2568,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2568.mha
c2569,c2569,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2569.mha
c2571,c2571,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2571.mha
c2572,c2572,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2572.mha
c2575,c2575,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2575.mha
c2582,c2582,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2582.mha
c2583,c2583,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2583.mha
c2587,c2587,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2587.mha
c2589,c2589,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2589.mha
c2590,c2590,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2590.mha
c2592,c2592,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2592.mha
c2599,c2599,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2599.mha
c2602,c2602,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2602.mha
c2609,c2609,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2609.mha
c2611,c2611,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2611.mha
c2622,c2622,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2622.mha
c2624,c2624,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2624.mha
c2625,c2625,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2625.mha
c2627,c2627,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2627.mha
c2628,c2628,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2628.mha
c2631,c2631,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2631.mha
c2632,c2632,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2632.mha
c2633,c2633,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2633.mha
